SAL_CODE_2021,SAL_NAME_2021,IRSD_Score,IRSAD_Score,IER_Score,IEO_Score,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_hhd_inc_weekly,Average_household_size,Tot_P_P,Income_to_Mortgage_Ratio,Rent_to_Income_Ratio,Working_Age_Share,Senior_Share,Diversity_Share,Estimated_Property_Price,Estimated_Gross_Yield_Pct,ROI_Proxy_Score,Realistic_ROI_Target,ROI_Rank,Top20_Flag
10383,Black Head,1033.634502,990.5319715,1005.218468,986.1233286,65.0,1661.0,598.0,375.0,1053.0,2.0,972.0,2.7450270921131845,0.3561253561253561,0.18621399176954734,0.522633744855967,0.09362139917695474,271197.40937407414,7.1903341720727205,0.18656092352591347,0.10060597394410964,10576,0
10384,Black Hill (NSW),1059.308846,1075.687929,1153.915753,1042.843398,47.0,2665.0,903.0,586.0,2980.0,3.2,516.0,4.841801125703564,0.1966442953020134,0.3333333333333333,0.19186046511627908,0.05910852713178295,435124.0794593062,7.00305991749873,0.2349283524551987,0.17621557167301705,2751,0
10385,Black Hollow,1092.196899,1081.189721,1114.32311,1087.596855,56.0,1080.0,899.0,0.0,1375.0,2.0,11.0,5.512731481481482,0.0,0.0,0.0,0.0,176335.46184467195,0.0,0.16426752330395222,0.19790207938683907,1326,1
10386,Black Mountain (NSW),1091.405729,1064.024944,1085.251174,1071.249177,47.0,2000.0,766.0,225.0,1768.0,2.6,291.0,3.8277200000000002,0.12726244343891402,0.41237113402061853,0.20618556701030927,0.07216494845360824,326547.1515642073,3.5829435179438365,0.18743830210675463,0.1653896133003584,3716,0
10387,Black Range (NSW),1028.095903,980.2137496,1070.542101,936.4871796,42.0,1302.0,716.0,380.0,1625.0,2.8,230.0,5.404185867895546,0.23384615384615384,0.3652173913043478,0.18695652173913044,0.03695652173913044,212582.19566829895,9.295228105947483,0.18446157993029397,0.1860763773694835,2009,1
10388,Black Springs (NSW),1037.187437,1014.606112,1081.038241,1014.435191,46.0,1300.0,840.0,200.0,1774.0,2.5,227.0,5.908784615384615,0.11273957158962795,0.3524229074889868,0.27312775330396477,0.05066079295154185,212255.64851673474,4.899751819410374,0.17136050053172236,0.17425501204548483,2903,0
10389,Blackalls Park,976.251755,939.3173524,977.6636965,917.0182632,43.0,1600.0,683.0,350.0,1422.0,2.5,2812.0,3.8482875,0.24613220815752462,0.33499288762446655,0.242176386913229,0.054943100995732574,261237.72125136585,6.966834618224126,0.17001067162872935,0.16213472733016657,4063,0
10390,Blackbutt (NSW),981.2378067,970.6555138,1004.988321,945.2617108,43.0,2000.0,707.0,420.0,1604.0,2.6,3291.0,3.47266,0.26184538653366585,0.3734427225767244,0.1929504709814646,0.2240960194469766,326547.1515642073,6.688161233495162,0.18686898853833422,0.17050620520335405,3238,0
10391,Blackett,770.745524,801.7759574,845.7734649,813.5433261,31.0,1733.0,560.0,310.0,1174.0,2.9,3586.0,2.9333064050778996,0.26405451448040884,0.3728388176240937,0.12242052426101506,0.24595649749023982,282953.10683038563,5.697057077964169,0.12890309195928162,0.18559514414344197,2055,1
10392,Blackheath,1016.54511,1010.722824,988.5451006,1071.927797,53.0,1733.0,740.0,380.0,1332.0,2.0,4672.0,3.3280784766301212,0.2852852852852853,0.3238441780821918,0.2943065068493151,0.1382705479452055,282953.10683038563,6.9834893213754325,0.1924881561479496,0.1475917777288393,5685,0
10393,Blackmans Flat,1017.382569,1000.410908,1088.463595,978.4011166,38.0,2167.0,537.0,360.0,2250.0,3.8,22.0,4.495846792801108,0.16,0.4090909090909091,0.3181818181818182,0.11363636363636363,353813.8387198186,5.290917977582037,0.1873141795172943,0.0616469631462237,12333,0
10394,Blackmans Point,945.2632249,929.960228,966.1315364,899.237437,58.0,2089.0,580.0,260.0,737.0,1.9,178.0,1.5276256582096697,0.35278154681139756,0.2640449438202247,0.3258426966292135,0.02247191011235955,341078.4998088145,3.963896876401883,0.1564742716429347,0.1696214098443819,3321,0
10395,Blacksmiths,965.8030303,935.2259213,970.6561664,900.6295334,50.0,1733.0,636.0,390.0,1252.0,2.3,1881.0,3.1281938834391227,0.31150159744408945,0.30515683147262096,0.27910685805422647,0.044391281233386495,282953.10683038563,7.167265356148471,0.17385633182107812,0.1112024974715864,9759,0
10396,Blacktown,951.6795741,965.0325147,954.1215054,969.9361972,34.0,2094.0,757.0,400.0,1774.0,2.9,50961.0,3.6682999044890163,0.2254791431792559,0.4519142089048488,0.12739153470300818,0.5189851062577265,341894.86768772505,6.0837415140720985,0.18292861042275227,0.17685206341318727,2694,0
10397,Blackville,1008.022439,991.3390216,1013.323553,987.5559099,45.0,369.0,714.0,172.0,1416.0,2.7,128.0,16.61593495934959,0.12146892655367232,0.3671875,0.1796875,0.01953125,60247.94946359625,14.845318520598369,0.16179375746458646,0.1853661282631268,2074,1
10398,Blackwall (NSW),981.2207087,969.1949792,967.6997999,976.874888,45.0,2024.0,732.0,390.0,1449.0,2.2,1941.0,3.099886363636364,0.2691511387163561,0.37145801133436374,0.23183925811437403,0.12235960844925296,330465.7173829778,6.13679390425163,0.1827931887280287,0.0866091498534585,11447,0
10399,Blair Athol (NSW),1018.259963,1026.839939,1074.88816,993.8358505,37.0,2167.0,809.0,470.0,2389.0,3.4,2725.0,4.773590216889709,0.19673503557974048,0.4077064220183486,0.10972477064220183,0.47467889908256883,353813.8387198186,6.907587359620994,0.20780302961576952,0.1375008541581091,6937,0
10400,Blairmount,936.811479,947.6201053,1003.400568,928.646883,33.0,1997.0,763.0,385.0,1792.0,3.1,409.0,3.8855082623935906,0.21484375,0.3740831295843521,0.12224938875305623,0.31784841075794623,326057.330836861,6.140024500788414,0.1765018364638061,0.08816218488059252,11378,0
10401,Blakebrook,996.9336055,964.5640112,1033.024229,951.7878929,47.0,2156.0,885.0,335.0,1825.0,2.5,132.0,3.6652365491651206,0.18356164383561643,0.29545454545454547,0.16666666666666666,0.045454545454545456,352017.8293862155,4.94861298087481,0.1748069933885268,0.10615993059979699,10182,0
10402,Blakehurst,1063.832574,1103.174787,1099.48421,1097.654156,43.0,3208.0,901.0,600.0,2474.0,3.1,6652.0,3.339283042394015,0.2425222312045271,0.3460613349368611,0.20429945880938064,0.38980757666867105,523781.6311089885,5.956680827836802,0.24388254286787153,0.21255686899304962,762,1
10403,Blakney Creek,1042.427242,1011.913796,1090.131856,1042.97406,39.0,2044.0,1089.0,350.0,2374.0,2.6,92.0,5.029070450097848,0.14743049705139005,0.41304347826086957,0.17391304347826086,0.04891304347826087,333731.18889861985,5.453490894891684,0.18910993632769837,0.1649610444249924,3760,0
10404,Bland,1054.986072,1020.647051,1074.225177,1006.022979,29.0,1375.0,725.0,0.0,1437.0,3.1,61.0,4.525243636363636,0.0,0.26229508196721313,0.0,0.0,224501.16670039252,0.0,0.1483394637107915,0.16623363587790993,3632,0
10405,Blandford,1041.944779,1008.784971,1039.707273,1001.615642,51.0,1300.0,846.0,200.0,1449.0,2.0,205.0,4.8262846153846155,0.13802622498274672,0.3463414634146341,0.2682926829268293,0.041463414634146344,212255.64851673474,4.899751819410374,0.16982902726256865,0.09306075757904875,11064,0
10406,Blaxland (NSW),1062.880343,1060.619759,1056.181487,1069.963271,41.0,2230.0,937.0,420.0,2171.0,2.7,7434.0,4.215439461883408,0.19345923537540305,0.3692493946731235,0.19141781006187786,0.10552865213882164,364100.07399409113,5.998350882058441,0.2105375161866742,0.09526740361396688,10930,0
10407,Blaxlands Creek,934.6392653,915.7486645,988.1674877,955.3899528,55.0,1733.0,488.0,275.0,1531.0,2.8,113.0,3.82529140219273,0.17962116263879818,0.2743362831858407,0.25663716814159293,0.03982300884955752,282953.10683038563,5.0538409562585365,0.15458115279035303,0.11453485286193911,9465,0
10408,Blaxlands Ridge,1070.806297,1053.017455,1160.401969,975.9859187,39.0,2600.0,888.0,470.0,2764.0,3.4,589.0,4.603123076923077,0.17004341534008682,0.34804753820033957,0.13412563667232597,0.06791171477079797,424511.2970334695,5.75720838780719,0.21469002410823107,0.15134041424026817,5219,0
10409,Blayney,935.2723322,903.2363982,964.3360916,873.316268,38.0,1380.0,696.0,265.0,1383.0,2.5,3448.0,4.339413043478261,0.19161243673174258,0.33584686774941996,0.2004060324825986,0.03538283062645012,225317.53457930303,6.115813412271283,0.15005880686710915,0.1401551022669642,6615,0
10410,Bligh Park,996.585029,969.6620347,1017.755346,934.7121514,32.0,2167.0,935.0,410.0,2029.0,2.8,6220.0,4.054254730041532,0.20206998521439132,0.4278135048231511,0.08922829581993569,0.08030546623794212,353813.8387198186,6.025767696690654,0.18537709913381561,0.17882200227879327,2525,1
10411,Blighty,1024.759466,1019.33331,1040.297204,1065.185924,36.0,625.0,749.0,124.0,1374.0,2.8,192.0,9.519072,0.09024745269286755,0.3802083333333333,0.13541666666666666,0.0234375,102045.98486381478,6.318719946311618,0.16325224254124032,0.15653183177194277,4642,0
10412,Blowering,1060.015966,1026.87674,1083.8495,1001.712565,72.0,0.0,450.0,0.0,450.0,1.0,3.0,inf,0.0,0.0,0.0,0.0,0.0,,,,,0
10413,Blue Bay,985.3936394,983.0529327,953.6173268,993.8635526,52.0,2167.0,731.0,380.0,1323.0,2.1,1060.0,2.6435579141670513,0.2872260015117158,0.33490566037735847,0.28867924528301886,0.08066037735849056,353813.8387198186,5.5848578652254846,0.18520853538522677,0.14745413213259556,5707,0
10414,Blue Haven,941.5373401,904.0453853,995.5595541,864.8090034,33.0,1794.0,714.0,420.0,1608.0,2.9,6563.0,3.8810702341137127,0.26119402985074625,0.3967697699222916,0.13332317537711413,0.08266036873381076,292912.7949530939,7.456144073015787,0.16934465245840757,0.15109818250195747,5252,0
10415,Blue Knob,850.6582292,861.7347532,890.654049,990.981145,58.0,1300.0,464.0,250.0,739.0,1.9,210.0,2.4614384615384615,0.3382949932341001,0.23333333333333334,0.2714285714285714,0.1380952380952381,212255.64851673474,6.1246897742629685,0.13729444026167928,0.07558011650801358,11949,0
10417,Blue Nobby,992.5320181,982.3065511,1050.603514,1025.115306,50.0,0.0,900.0,0.0,1624.0,2.5,25.0,inf,0.0,0.56,0.12,0.0,0.0,,,,,0
10418,Blue Vale,1086.060625,1055.474126,1103.709557,1048.435083,38.0,2000.0,956.0,325.0,2083.0,2.8,81.0,4.509695,0.15602496399423907,0.4444444444444444,0.06172839506172839,0.030864197530864196,326547.1515642073,5.175362859252209,0.19749385131155162,0.17221344094819757,3078,0
10419,Blueys Beach,1016.182982,995.5346436,1004.240863,1021.47502,64.0,2000.0,641.0,255.0,1275.0,2.0,242.0,2.760375,0.2,0.1859504132231405,0.5247933884297521,0.0743801652892562,326547.1515642073,4.0606693203363475,0.17311086551418342,0.15320802505001774,5004,0
10420,Boambee,1055.979275,1033.47178,1092.946612,1011.671717,47.0,1950.0,809.0,315.0,2048.0,2.9,1770.0,4.547610256410256,0.15380859375,0.34067796610169493,0.2175141242937853,0.09717514124293786,318383.4727751021,5.144739410380892,0.19047477779097108,0.1482073519129426,5617,0
10421,Boambee East,968.2810124,934.1598466,980.2252974,925.3059592,42.0,1619.0,706.0,410.0,1407.0,2.5,5304.0,3.763008029647931,0.2914001421464108,0.3553921568627451,0.21059577677224736,0.07484917043740573,264339.9191912258,8.06537282194481,0.1760368938249913,0.15405922512767156,4909,0
10422,Boambolo,1092.752066,1098.057004,1125.475508,1086.085403,36.0,2100.0,1399.0,330.0,2312.0,2.9,79.0,4.7671238095238095,0.14273356401384082,0.5316455696202531,0.0379746835443038,0.0,342874.50914241764,5.004746501254883,0.20931216069937256,0.16762811620642157,3487,0
10423,Boat Harbour (Lismore - NSW),1099.269745,1074.323156,1140.117046,1059.057456,38.0,1300.0,1312.0,590.0,2374.0,2.9,19.0,7.907246153846154,0.2485256950294861,0.2631578947368421,0.21052631578947367,0.13157894736842105,212255.64851673474,14.454267867260603,0.23506150356595784,0.1568621541323162,4614,0
10424,Boat Harbour (Port Stephens - NSW),1058.67259,1029.930595,1061.077267,1018.364628,47.0,2167.0,755.0,470.0,1741.0,2.6,993.0,3.47878634056299,0.269959793222286,0.31722054380664655,0.22356495468277945,0.06646525679758308,353813.8387198186,6.907587359620994,0.20861614461300965,0.1866939612388764,1982,1
10425,Bobadah,1028.600541,1015.772177,1109.511977,1008.547413,43.0,3000.0,1031.0,0.0,1937.0,2.7,30.0,2.795736666666667,0.0,0.36666666666666664,0.1,0.0,489820.727346311,0.0,0.14705694208462025,0.07619193043994976,11927,0
10426,Bobin,920.4379479,936.7573725,900.0245948,1022.558248,55.0,1450.0,474.0,216.0,1083.0,2.3,141.0,3.2340620689655175,0.1994459833795014,0.3120567375886525,0.2624113475177305,0.0851063829787234,236746.68488405028,4.744311416863563,0.15284824588103388,0.07439036310788646,11977,0
10427,Bobs Creek,998.2256783,966.3259735,1056.340438,971.3391496,46.0,1733.0,669.0,550.0,1531.0,2.9,119.0,3.82529140219273,0.35924232527759636,0.31092436974789917,0.2689075630252101,0.01680672268907563,282953.10683038563,10.107681912517073,0.20172665637317505,0.07500372970361807,11961,0
10428,Bobs Farm,993.7058885,939.0932067,998.7659191,903.2150922,57.0,2019.0,551.0,196.0,1211.0,2.3,662.0,2.5971421495789997,0.16184971098265896,0.26435045317220546,0.3776435045317221,0.08685800604229607,329649.3495040673,3.091770093080147,0.1510017425663887,0.0398166394443803,12624,0
10429,Bobundara,1079.220029,1069.711015,1071.14747,1125.607028,44.0,1400.0,850.0,270.0,900.0,2.4,27.0,2.7835714285714284,0.3,0.3333333333333333,0.1111111111111111,0.0,228583.0060949451,6.142188887903719,0.19447156573505217,0.13729466268904073,6957,0
10430,Boco,1045.942479,1028.830948,1043.438408,1031.025925,35.0,3800.0,1292.0,0.0,2499.0,3.0,16.0,2.847544736842105,0.0,0.4375,0.0,0.0,620439.5879719938,0.0,0.15049255010622614,0.180239327892324,2415,1
10431,Bocoble,925.7225454,899.6398841,962.7092368,891.6658912,51.0,1244.0,521.0,335.0,1359.0,2.5,132.0,4.730281350482315,0.246504782928624,0.3712121212121212,0.2803030303030303,0.030303030303030304,203112.32827293695,8.576535037593318,0.15772622431305092,0.09682123120524776,10816,0
10432,Bocobra,1015.323413,991.4483842,1026.283714,971.0175504,50.0,1000.0,612.0,150.0,1375.0,2.6,60.0,5.95375,0.10909090909090909,0.4666666666666667,0.16666666666666666,0.025,163273.57578210364,4.777258023925116,0.15911539247214843,0.1452220449397211,5974,0
10433,Bodalla,978.304223,946.3821141,992.6547261,929.308348,53.0,1300.0,616.0,275.0,1181.0,2.3,808.0,3.933638461538462,0.23285351397121085,0.3069306930693069,0.2834158415841584,0.06188118811881188,212255.64851673474,6.737158751689265,0.1626404506504059,0.16631607740566487,3625,0
10434,Bodangora,1065.183404,1048.007994,1067.482531,1066.677506,52.0,542.0,818.0,220.0,1187.0,2.4,74.0,9.482859778597787,0.18534119629317608,0.32432432432432434,0.24324324324324326,0.04054054054054054,88494.27807390018,12.927389486636228,0.1826091738094211,0.198226713684876,1301,1
10435,Boeill Creek,1040.58608,1000.436419,1026.096808,1003.503765,40.0,1842.0,1196.0,225.0,2399.0,2.8,89.0,5.639343105320304,0.09378907878282618,0.34831460674157305,0.11235955056179775,0.07303370786516854,300749.9265906349,3.890275263782667,0.1707089141289666,0.1456187037808242,5927,0
10436,Bogan,1048.252366,1032.721463,1077.13369,1053.60917,43.0,758.0,1036.0,0.0,1166.0,2.8,44.0,6.66065963060686,0.0,0.3409090909090909,0.0,0.0,123761.37044283457,0.0,0.15151609853526116,0.20578105976936595,982,1
10437,Bogan Gate,926.4088704,928.2478273,979.1560017,996.4656422,40.0,1083.0,601.0,200.0,1260.0,2.6,269.0,5.037673130193906,0.15873015873015872,0.3680297397769517,0.21933085501858737,0.0055762081784386614,176825.28257201824,5.881511879255298,0.1486406583928682,0.12266358013534727,8584,0
10438,Bogangar,1015.381751,996.3503977,1005.122674,993.6003694,41.0,1898.0,761.0,460.0,1595.0,2.6,3313.0,3.638751317175975,0.2884012539184953,0.38031995170540295,0.15424086930274675,0.08874132206459402,309893.2468344327,7.718787112769769,0.19855107550836987,0.12697203651803385,8127,0
10439,Bogee,967.2050813,953.3963144,974.6115735,974.5220057,52.0,1734.0,421.0,180.0,933.0,2.1,82.0,2.3298096885813147,0.19292604501607716,0.2926829268292683,0.2804878048780488,0.09146341463414634,283116.3804061677,3.3060609162111523,0.15279589393231208,0.1024478716892717,10452,0
10440,Boggabilla,757.3675917,818.1767067,819.6892592,856.9073118,36.0,867.0,486.0,155.0,1105.0,2.9,1022.0,5.518627450980392,0.14027149321266968,0.35812133072407043,0.13111545988258316,0.02592954990215264,141558.19020308385,5.6937715779192075,0.11414492423487915,0.04287665623683777,12601,0
10441,Boggabri,911.9108565,881.0191088,960.3651488,836.868064,43.0,1200.0,695.0,300.0,1506.0,2.3,1203.0,5.434150000000001,0.199203187250996,0.35827098919368244,0.24023275145469658,0.02826267664172901,195928.29093852438,7.962096706541859,0.1485205099599108,0.08005106472813431,11751,0
10443,Bohena Creek,1010.832614,975.9673795,1036.832075,947.0441209,44.0,1549.0,864.0,200.0,2125.0,2.8,214.0,5.940122659780504,0.09411764705882353,0.411214953271028,0.08411214953271028,0.0,252910.76888647856,4.112122249989339,0.16119510753098096,0.12976840749924232,7803,0
10444,Bohnock,978.4625318,935.8272038,1042.741127,910.5132616,52.0,1733.0,661.0,250.0,1625.0,2.8,83.0,4.060155799192152,0.15384615384615385,0.1927710843373494,0.27710843373493976,0.03614457831325301,282953.10683038563,4.594400869325942,0.15678728668817676,0.14528813410413377,5967,0
10445,Bolaro,1069.864299,1050.753439,1057.393091,1123.739816,61.0,0.0,483.0,360.0,774.0,1.8,31.0,inf,0.46511627906976744,0.2903225806451613,0.6451612903225806,0.16129032258064516,0.0,inf,,,,0
10446,Bolivia,970.0253215,966.2745403,959.9727413,1017.419209,61.0,1400.0,575.0,140.0,866.0,1.9,74.0,2.6784142857142856,0.16166281755196305,0.16216216216216217,0.33783783783783783,0.04054054054054054,228583.0060949451,3.184838682616743,0.1512619354076841,0.07262245127031025,12038,0
10447,Bolong,1076.972427,1056.178873,1091.100976,1029.96223,46.0,3055.0,606.0,335.0,1625.0,2.6,94.0,2.3031914893617023,0.20615384615384616,0.26595744680851063,0.19148936170212766,0.02127659574468085,498800.7740143266,3.4923762968137777,0.1989097787194279,0.17126000341853398,3165,0
10448,Bolton Point,891.4613776,886.8806851,926.3704511,907.065553,43.0,1517.0,623.0,267.0,1217.0,2.5,2124.0,3.4737046802900458,0.21939194741166804,0.3342749529190207,0.23210922787193974,0.07156308851224105,247686.01446145124,5.605484035983325,0.14600191578139293,0.0795647712563738,11765,0
10449,Bolwarra (NSW),1065.894397,1043.1741,1085.95493,1016.988785,41.0,2000.0,946.0,440.0,2217.0,2.8,1350.0,4.799805,0.1984663960306721,0.34444444444444444,0.19925925925925925,0.06444444444444444,326547.1515642073,7.0066451017568365,0.20840880351139657,0.18044734532065798,2398,1
10450,Bolwarra Heights,1076.839982,1059.723101,1114.6789,1025.678081,36.0,2167.0,979.0,420.0,2546.0,3.1,3436.0,5.08730041532072,0.16496465043205027,0.38562281722933645,0.13445867287543656,0.05689755529685681,353813.8387198186,6.172737640512378,0.2103016160841732,0.17075947013673376,3214,0
10452,Bomaderry,932.5341205,907.6595383,937.4730227,911.6818883,45.0,1584.0,612.0,310.0,1119.0,2.2,6738.0,3.058882575757576,0.2770330652368186,0.3345206292668448,0.2674384090234491,0.09364796675571387,258625.34403885217,6.23295449249489,0.15675980832994146,0.06154203785118255,12335,0
10453,Bombah Point,1033.637808,985.7399964,1047.992207,1008.790387,49.0,3584.0,383.0,260.0,2749.0,2.8,24.0,3.3211969866071427,0.09457984721716987,0.4166666666666667,0.0,0.0,585172.4956030594,2.3104298478804504,0.17114926822250254,0.1760017166770057,2780,0
10454,Bombala,952.341512,916.1508171,960.1925565,899.316848,47.0,1083.0,725.0,215.0,1277.0,2.1,1372.0,5.105641735918744,0.16836335160532498,0.3236151603498542,0.282798833819242,0.053206997084548104,176825.28257201824,6.3226252701994445,0.14730385347515784,0.09957612827886657,10641,0
10455,Bombay,1050.669512,1035.907711,1060.51644,1051.083811,49.0,2167.0,944.0,290.0,2042.0,2.6,142.0,4.080230733733272,0.14201762977473065,0.3028169014084507,0.21830985915492956,0.09507042253521127,353813.8387198186,4.262128370829974,0.1880393503506313,0.13511944963458886,7189,0
10456,Bombira,1113.799227,1114.323635,1173.620157,1041.76747,40.0,2644.0,1117.0,380.0,2903.0,3.0,504.0,4.754156580937972,0.13089906992766104,0.37896825396825395,0.15476190476190477,0.040674603174603176,431695.33436788205,4.57730219135538,0.21974430278812557,0.14534381613071584,5955,0
10457,Bombo,1026.773873,1036.239586,1057.943014,1017.559525,40.0,3250.0,949.0,610.0,2594.0,2.9,175.0,3.456006153846154,0.23515805705474171,0.44,0.15428571428571428,0.09428571428571429,530639.1212918368,5.977697219680657,0.2275032008794312,0.13460641989074368,7251,0
10458,Bombowlee,1056.987397,1002.209208,1077.916407,972.5557316,51.0,1911.0,766.0,325.0,1800.0,2.6,291.0,4.078492935635793,0.18055555555555555,0.32989690721649484,0.28865979381443296,0.0429553264604811,312015.80331960006,5.416392317375414,0.18348048209395978,0.15633285350409182,4664,0
10459,Bombowlee Creek,991.2415247,962.1795301,1010.997708,946.1477319,47.0,1788.0,1208.0,290.0,2333.0,2.7,52.0,5.649826621923937,0.12430347192456065,0.3269230769230769,0.21153846153846154,0.028846153846153848,291933.15349840134,5.165566095966753,0.16864233896889777,0.12005102047460386,8869,0
10460,Bomen,1096.540267,1063.845349,987.2508604,1055.579435,43.0,2059.0,1042.0,150.0,1875.0,2.6,40.0,3.943054881010199,0.08,0.3,0.15,0.05,336180.2925353514,2.32018359588398,0.1781621766608596,0.1725281133756773,3043,0
10461,Bonalbo,798.1740102,811.1170914,868.4364208,874.1569419,59.0,650.0,462.0,210.0,668.0,1.8,338.0,4.449907692307693,0.3143712574850299,0.2692307692307692,0.32840236686390534,0.09319526627218935,106127.82425836737,10.289478820761786,0.11905546553597793,0.09406965619757615,11013,0
10462,Bondi,1076.168655,1150.821798,958.3396555,1162.568462,34.0,3033.0,1386.0,656.0,2546.0,2.1,10411.0,3.6347444774151008,0.25765907305577374,0.6037844587455575,0.12237056958985688,0.3525117664009221,495208.75534712034,6.888408096922466,0.26330880145077606,0.26138130297863105,49,1
10463,Bondi Beach,1085.827486,1165.642028,942.6386506,1170.491027,33.0,3033.0,1583.0,675.0,2795.0,2.0,11513.0,3.990224200461589,0.24150268336314848,0.6631633805263615,0.08711890905932425,0.33192912359940935,495208.75534712034,7.087919916802841,0.2695458104303217,0.20908384652778736,879,1
10465,Bondi Junction,1069.271054,1142.644165,951.8677607,1149.819937,35.0,3100.0,1307.0,660.0,2379.0,2.1,10361.0,3.3229258064516127,0.27742749054224464,0.5552552842389731,0.15056461731493098,0.39484605733037353,506148.08492452133,6.780624292022744,0.26164956976639486,0.16098217795154418,4178,0
10466,Bonnells Bay,990.6645879,961.0465629,1011.601266,938.6532958,42.0,1820.0,685.0,400.0,1460.0,2.5,4066.0,3.473516483516484,0.273972602739726,0.34038366945400883,0.23438268568617807,0.08927693064436792,297157.90792342863,6.999645456300535,0.18187995370170137,0.1793191087422119,2486,1
10467,Bonnet Bay,1130.506074,1152.449123,1161.862648,1116.138673,44.0,3000.0,1104.0,700.0,3087.0,3.0,2238.0,4.455570000000001,0.22675736961451248,0.35344057193923145,0.20911528150134048,0.15594280607685435,489820.727346311,7.431290259439067,0.2691512053842502,0.18805385233145183,1905,1
10468,Bonny Hills,1023.454317,993.2823591,1037.895366,981.5678165,51.0,1820.0,677.0,445.0,1421.0,2.5,3045.0,3.3807307692307695,0.3131597466572836,0.2995073891625616,0.28604269293924467,0.06206896551724138,297157.90792342863,7.7871055701343455,0.1958981356556631,0.18556670591357918,2059,1
10469,Bonnyrigg,803.6814054,872.558698,931.0668609,916.6521201,37.0,1950.0,486.0,374.0,1393.0,3.2,9785.0,3.0931743589743594,0.2684852835606604,0.37915176290240166,0.15074092999489014,0.6211037301992847,318383.4727751021,6.108357268198267,0.15540050050415477,0.15356532613531798,4963,0
10470,Bonnyrigg Heights,894.4479694,940.0311143,1026.307889,951.5229079,38.0,2038.0,568.0,450.0,1930.0,3.6,7369.0,4.1005397448478895,0.23316062176165803,0.3779345908535758,0.15456642692359887,0.6065951960917356,332751.5474439272,7.032273833059542,0.18250362210361895,0.15497716011180054,4805,0
10471,Bonshaw (NSW),974.568617,979.7582602,991.6705076,1033.080625,51.0,650.0,556.0,200.0,1042.0,2.5,133.0,6.9413230769230765,0.19193857965451055,0.3007518796992481,0.24812030075187969,0.045112781954887216,106127.82425836737,9.799503638820749,0.16219244335545255,0.14444273519073272,6072,0
10472,Bonville,1035.147282,1008.682882,1065.068096,984.7077233,44.0,2000.0,733.0,465.0,1829.0,2.8,2939.0,3.9597849999999997,0.2542372881355932,0.33991153453555634,0.20959510037427698,0.08506294658046955,326547.1515642073,7.404749937083929,0.2024108645076752,0.2246872316388862,444,1
10473,Booerie Creek,996.9336055,964.5640112,1033.024229,951.7878929,49.0,1478.0,679.0,245.0,1458.0,2.6,130.0,4.271407307171854,0.16803840877914952,0.35384615384615387,0.24615384615384617,0.10384615384615385,241318.3450059492,5.279333404878905,0.1637323420349583,0.20408089006022656,1049,1
10474,Book Book,1109.194892,1085.816529,1130.774029,1073.413601,40.0,1907.0,1105.0,150.0,1843.0,3.0,130.0,4.184682747771369,0.08138903960933261,0.3,0.18461538461538463,0.023076923076923078,311362.70901647164,2.505116950144266,0.18394253395881263,0.17051552197092906,3237,0
10475,Booker Bay,1007.805793,993.7897227,971.5541851,993.4057695,54.0,2167.0,659.0,400.0,1218.0,2.1,1442.0,2.433751730503,0.3284072249589491,0.3065187239944521,0.3647711511789182,0.09812760055478502,353813.8387198186,5.87879775286893,0.19049429133436252,0.14585259089101046,5892,0
10476,Bookham,1049.29907,1024.485919,1045.919711,1058.074503,47.0,1287.0,776.0,250.0,1375.0,2.6,127.0,4.6260683760683765,0.18181818181818182,0.3543307086614173,0.2440944881889764,0.031496062992125984,210133.0920315674,6.186555327538352,0.18011234485225613,0.1840445705587404,2155,1
10479,Boolambayte,1033.637808,985.7399964,1047.992207,1008.790387,53.0,1800.0,483.0,315.0,1062.0,2.1,85.0,2.5547,0.2966101694915254,0.29411764705882354,0.24705882352941178,0.08235294117647059,293892.43640778656,5.573467694579301,0.17791711071634994,0.10643656471341324,10156,0
10480,Boolaroo,986.5970488,955.9817061,991.2786164,932.5138004,39.0,1907.0,768.0,400.0,1504.0,2.4,1636.0,3.4149554273728366,0.26595744680851063,0.39119804400978,0.19437652811735942,0.0715158924205379,311362.70901647164,6.680311867051376,0.18054744985043045,0.15078163434883132,5302,0
10481,Boolcarroll,1068.997788,1058.469433,1032.5758,1064.185162,29.0,0.0,1624.0,175.0,3249.0,2.4,25.0,inf,0.0538627269929209,0.52,0.0,0.0,0.0,inf,,,,0
10482,Booligal,1089.374277,1068.09944,1083.072089,1046.346724,43.0,1400.0,833.0,150.0,1812.0,2.5,98.0,5.604257142857143,0.08278145695364239,0.3469387755102041,0.19387755102040816,0.04591836734693878,228583.0060949451,3.4123271599465106,0.17928137763040272,0.17304697804522912,3000,0
10484,Boomanoomana,1106.555216,1082.376701,1095.367247,1103.396208,33.0,1387.0,883.0,230.0,2050.0,3.3,116.0,6.399783705839942,0.11219512195121951,0.3879310344827586,0.07758620689655173,0.03879310344827586,226460.44960977777,5.281275392947736,0.1928816904794124,0.14456141021979127,6060,0
